timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68303E+12,142,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-75,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,142,0,63
1.68303E+12,139,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-65,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,139,0,72
1.68303E+12,143,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-60,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,143,0,94
1.68303E+12,152,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,152,0,104
1.68303E+12,153,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,153,0,108
1.68303E+12,144,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-56,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,144,0,102
1.68303E+12,142,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,142,0,93
1.68303E+12,148,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,148,0,103
1.68303E+12,153,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-61,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,153,0,81
1.68303E+12,151,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-51,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,151,0,105
1.68303E+12,151,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,151,0,89
1.68303E+12,151,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-54,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,151,0,97
1.68303E+12,158,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-73,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,158,0,115
1.68303E+12,149,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,149,0,84
1.68303E+12,169,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,169,0,124
1.68303E+12,171,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,171,0,111
1.68303E+12,175,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-53,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,175,0,122
1.68303E+12,175,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,175,0,116
1.68303E+12,176,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,176,0,127
1.68303E+12,174,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,174,0,118
1.68303E+12,178,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,178,0,128
1.68303E+12,184,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,184,0,122
1.68303E+12,189,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-57,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,189,0,118
1.68303E+12,199,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-58,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,199,0,113
1.68303E+12,200,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-55,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,200,0,135
1.68303E+12,200,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,200,0,110
1.68303E+12,207,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,207,0,87
1.68303E+12,209,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,209,0,112
1.68303E+12,266,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-51,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",98,0,52
1.68303E+12,269,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-57,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",100,0,54
1.68303E+12,310,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",112,0,57
1.68303E+12,342,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",118,0,62
1.68303E+12,472,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",128,0,63
1.68303E+12,505,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",130,0,66
1.68303E+12,534,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-72,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",136,0,66
1.68303E+12,542,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",147,0,54
1.68303E+12,540,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",130,0,69
1.68303E+12,551,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-74,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",135,0,71
1.68303E+12,597,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",153,0,66
1.68303E+12,623,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",157,0,71
1.68303E+12,665,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",178,0,68
1.68303E+12,681,TestCase1,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,TRUE,,79209,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,212,0,78
1.68303E+12,683,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-61,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",197,0,56
1.68303E+12,681,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",190,0,75
1.68303E+12,684,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,TRUE,,90871,268,50,49,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",194,0,72
1.68303E+12,709,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-70,text,TRUE,,90871,268,50,49,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",216,0,60
1.68303E+12,713,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,TRUE,,90873,268,50,49,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",226,0,80
1.68303E+12,719,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",242,0,65
1.68303E+12,718,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-53,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",248,0,78
1.68303E+12,737,TestCase1,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,TRUE,,79209,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,284,0,75
1.68303E+12,745,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-71,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",271,0,84
1.68303E+12,759,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-68,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",299,0,78
1.68303E+12,760,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-64,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",288,0,84
1.68303E+12,816,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-52,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",334,0,83
1.68303E+12,819,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-59,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",329,0,90
1.68303E+12,828,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-56,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",336,0,92
1.68303E+12,843,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-69,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",352,0,85
1.68303E+12,842,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,TRUE,,90874,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",353,0,88
1.68303E+12,842,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-63,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",357,0,90
1.68303E+12,840,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-73,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",366,0,80
1.68303E+12,840,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-58,text,TRUE,,90872,268,50,49,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",368,0,87
1.68303E+12,855,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-55,text,TRUE,,90874,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",409,0,83
1.68303E+12,857,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",409,0,90
1.68303E+12,860,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",415,0,98
1.68303E+12,864,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",433,0,84
1.68303E+12,871,TestCase1,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,TRUE,,79209,206,50,49,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,454,0,77
1.68303E+12,887,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-60,text,TRUE,,90874,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",477,0,65
1.68303E+12,887,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-66,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",487,0,72
1.68303E+12,900,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,TRUE,,90874,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",497,0,83
1.68303E+12,909,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-76,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",519,0,84
1.68303E+12,924,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-65,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",535,0,79
1.68303E+12,924,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-54,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",537,0,87
1.68303E+12,945,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-75,text,TRUE,,90872,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",588,0,98
1.68303E+12,947,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-67,text,TRUE,,90871,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",261,0,80
1.68303E+12,949,TestCase2,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-62,text,TRUE,,90873,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",341,0,87
1.68303E+12,44,TestCase2,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,FALSE,,369,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",44,0,0
1.68303E+12,44,TestCase2,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,FALSE,,369,268,50,50,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",44,0,0
1.68303E+12,47,TestCase2,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,FALSE,,369,268,50,48,"https://api.tfl.gov.uk/Journey/JourneyResults/Wembley%20Central,%20Wembley%20Central%20Station/to/Ashford%20(Surrey)%20Rail%20Station/?date=20230504&time=1100&timeis=Arriving",47,0,0
1.68303E+12,133,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-71,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,133,0,58
1.68303E+12,133,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-74,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,133,0,56
1.68303E+12,134,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-62,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,134,0,57
1.68303E+12,125,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-52,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,125,0,61
1.68303E+12,134,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-51,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,134,0,71
1.68303E+12,133,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-68,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,133,0,70
1.68303E+12,133,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-66,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,133,0,83
1.68303E+12,124,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-84,text,FALSE,,369,206,50,47,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,124,0,59
1.68303E+12,156,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-75,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,156,0,84
1.68303E+12,146,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-95,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,146,0,82
1.68303E+12,139,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-87,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,139,0,75
1.68303E+12,143,TestCase1,429,Too Many Requests,bzm - Concurrency Thread Group-ThreadStarter 1-93,text,FALSE,,369,206,50,50,https://api.tfl.gov.uk/Journey/JourneyResults/Staines%20Bus%20Station/to/London%20Bridge?from=TW184LY&to=EC4R3AE,143,0,77
